user_id,register_time,recently_logged,number_of_classes_join,number_of_classes_out,learn_time,leave
用户16009,2019-09-23 16:34:00,2019-11-07 19:09:00,0,0,134.18,True
用户16008,2019-09-23 16:29:00,2019-09-23 16:29:00,0,0,0.0,True
用户16007,2019-09-23 16:19:00,2020-03-19 17:23:00,0,0,279.75,True
用户16006,2019-09-23 16:11:00,2019-09-23 16:19:00,0,0,2.02,True
用户16005,2019-09-23 15:56:00,2019-12-22 21:38:00,0,0,69.83,True
用户16004,2019-09-23 15:53:00,2019-09-23 15:53:00,0,0,8.98,True
用户16003,2019-09-23 15:36:00,2020-06-16 21:41:00,1,0,3861.08,False
用户16002,2019-09-23 15:32:00,2019-09-23 15:32:00,0,0,319.87,True
用户16001,2019-09-23 15:29:00,2019-09-23 15:29:00,0,0,241.75,True
用户16000,2019-09-23 15:25:00,2019-10-20 21:54:00,0,0,3156.02,True
用户15999,2019-09-23 15:23:00,2019-09-23 15:23:00,0,0,127.37,True
用户15998,2019-09-23 14:59:00,2019-09-25 20:41:00,0,0,234.28,True
用户15997,2019-09-23 14:53:00,2019-09-23 14:53:00,0,0,0.0,True
用户15996,2019-09-23 14:49:00,2019-10-20 10:27:00,0,0,1011.17,True
用户15995,2019-09-23 14:48:00,2019-09-23 14:48:00,0,0,0.0,True
用户15994,2019-09-23 14:45:00,2019-09-23 14:45:00,0,0,0.0,True
用户15993,2019-09-23 14:35:00,2019-11-25 11:02:00,0,0,0.25,True
用户15992,2019-09-23 14:28:00,2019-09-23 14:28:00,0,0,77.48,True
用户15991,2019-09-23 14:17:00,2019-09-25 18:51:00,0,0,476.47,True
用户15990,2019-09-23 14:10:00,2019-10-01 12:00:00,0,0,470.77,True
用户15989,2019-09-23 13:56:00,2019-09-23 13:56:00,0,0,7.08,True
用户15988,2019-09-23 13:28:00,2020-05-05 09:53:00,6,0,4875.6,False
用户15987,2019-09-23 13:27:00,2020-04-28 18:13:00,4,0,4905.07,False
用户15986,2019-09-23 13:07:00,2019-09-23 13:08:00,0,0,0.0,True
用户15985,2019-09-23 12:59:00,2019-10-20 08:20:00,0,0,299.45,True
用户15984,2019-09-23 12:57:00,2020-06-02 23:06:00,4,0,2910.68,False
用户15983,2019-09-23 12:56:00,2020-06-02 16:04:00,2,0,12182.72,False
用户15982,2019-09-23 12:23:00,2019-09-23 12:24:00,0,0,98.53,True
用户15981,2019-09-23 12:20:00,2019-09-23 12:22:00,0,0,77.07,True
用户15980,2019-09-23 11:58:00,2019-10-01 21:16:00,0,0,43.88,True
用户15979,2019-09-23 11:44:00,2019-10-10 15:17:00,0,0,647.53,True
用户15978,2019-09-23 11:41:00,2020-03-25 15:13:00,0,0,1.17,False
用户15977,2019-09-23 11:33:00,2019-09-23 11:34:00,0,0,0.0,True
用户15976,2019-09-23 11:29:00,2019-10-02 14:07:00,0,0,0.42,True
用户15975,2019-09-23 11:25:00,2019-09-23 14:52:00,0,0,149.25,True
用户15974,2019-09-23 11:18:00,2019-09-23 11:18:00,0,0,0.0,True
用户15973,2019-09-23 11:18:00,2019-09-23 11:18:00,0,0,7.95,True
用户15972,2019-09-23 11:16:00,2020-04-19 17:49:00,1,0,139.57,False
用户15971,2019-09-23 10:55:00,2019-09-23 14:25:00,0,0,53.93,True
用户15970,2019-09-23 10:55:00,2019-09-23 10:55:00,0,0,9.27,True
用户15969,2019-09-23 10:36:00,2019-09-23 10:36:00,0,0,250.0,True
用户15968,2019-09-23 10:30:00,2019-09-23 10:30:00,0,0,15.2,True
用户15967,2019-09-23 10:18:00,2019-09-23 10:20:00,0,0,1.22,True
用户15966,2019-09-23 10:06:00,2019-09-23 10:08:00,0,0,44.82,True
用户15965,2019-09-23 10:03:00,2019-09-23 10:07:00,0,0,0.35,True
用户15964,2019-09-23 09:56:00,2019-12-16 09:33:00,0,0,0.0,True
用户15963,2019-09-23 09:54:00,2019-10-16 18:45:00,0,0,494.13,True
用户15962,2019-09-23 09:48:00,2019-09-23 09:48:00,0,0,0.33,True
用户15961,2019-09-23 09:44:00,2020-01-31 10:54:00,0,0,3466.02,True
用户15960,2019-09-23 09:03:00,2020-02-19 11:42:00,1,0,761.95,True
用户15959,2019-09-23 08:52:00,2020-03-02 00:55:00,1,0,2378.12,True
用户15958,2019-09-23 08:42:00,2020-01-08 17:01:00,0,0,1447.97,True
用户15957,2019-09-23 08:39:00,2019-09-23 08:39:00,0,0,306.23,True
用户15956,2019-09-23 08:24:00,2019-09-26 17:25:00,0,0,13.8,True
用户15955,2019-09-23 07:47:00,2019-11-07 19:16:00,1,0,1.88,True
用户15954,2019-09-23 02:04:00,2020-05-06 14:30:00,2,0,4015.72,False
用户15953,2019-09-22 23:48:00,2019-09-22 23:49:00,0,0,17.98,True
用户15952,2019-09-22 23:29:00,2019-09-22 23:29:00,0,0,295.95,True
用户15951,2019-09-22 23:27:00,2019-09-22 23:27:00,0,0,10.73,True
用户15950,2019-09-22 23:11:00,2020-05-03 11:52:00,0,0,9800.55,False
用户15949,2019-09-22 23:03:00,2020-05-07 14:22:00,1,0,690.95,False
用户15948,2019-09-22 22:24:00,2019-12-16 22:44:00,0,0,1487.92,True
用户15947,2019-09-22 21:30:00,2019-09-22 21:30:00,0,0,0.15,True
用户15946,2019-09-22 21:30:00,2019-09-22 21:30:00,0,0,0.22,True
用户15945,2019-09-22 21:24:00,2019-09-22 21:24:00,0,0,8.98,True
用户15944,2019-09-22 21:06:00,2019-09-22 21:06:00,0,0,4.82,True
用户15943,2019-09-22 21:05:00,2019-09-22 21:05:00,0,0,92.17,True
用户15942,2019-09-22 20:21:00,2019-11-09 11:45:00,0,0,50.3,True
用户15941,2019-09-22 19:41:00,2019-09-22 19:42:00,0,0,34.9,True
用户15940,2019-09-22 19:39:00,2019-10-19 15:16:00,0,0,435.65,True
用户15939,2019-09-22 19:31:00,2019-09-22 19:31:00,0,0,0.0,True
用户15938,2019-09-22 19:19:00,2019-09-22 19:19:00,0,0,0.08,True
用户15937,2019-09-22 19:18:00,2019-09-23 10:24:00,0,0,68.22,True
用户15936,2019-09-22 19:12:00,2019-09-22 19:12:00,0,0,0.0,True
用户15935,2019-09-22 19:11:00,2020-01-10 12:50:00,0,0,129.88,True
用户15934,2019-09-22 17:35:00,2019-09-22 17:35:00,0,0,4.18,True
用户15933,2019-09-22 17:08:00,2019-09-22 17:09:00,0,0,0.0,True
用户15932,2019-09-22 16:51:00,2019-10-08 14:28:00,0,0,1830.77,True
用户15931,2019-09-22 16:31:00,2019-09-22 16:31:00,0,0,0.27,True
用户15930,2019-09-22 16:31:00,2019-09-22 16:31:00,0,0,3.08,True
用户15929,2019-09-22 16:17:00,2019-09-22 16:33:00,0,0,8.65,True
用户15928,2019-09-22 15:32:00,2019-09-24 05:45:00,0,0,308.35,True
用户15927,2019-09-22 15:24:00,2019-09-22 15:24:00,0,0,0.0,True
用户15926,2019-09-22 13:24:00,2019-09-22 13:24:00,0,0,7.02,True
用户15925,2019-09-22 11:14:00,2019-09-22 11:14:00,0,0,1.28,True
用户15924,2019-09-22 10:59:00,2019-10-20 09:58:00,0,0,2627.8,True
用户15923,2019-09-22 10:54:00,2020-02-29 23:46:00,0,0,51.78,True
用户15922,2019-09-22 10:24:00,2019-09-26 15:29:00,0,0,45.73,True
用户15921,2019-09-22 10:14:00,2019-09-22 10:17:00,0,0,0.0,True
用户15920,2019-09-22 10:10:00,2019-09-22 10:10:00,0,0,0.0,True
用户15919,2019-09-22 10:09:00,2019-09-22 10:09:00,0,0,202.43,True
用户15918,2019-09-22 09:58:00,2020-05-27 17:56:00,4,0,4801.12,False
用户15917,2019-09-22 09:54:00,2019-09-22 09:55:00,0,0,26.37,True
用户15916,2019-09-22 09:42:00,2019-09-22 09:42:00,0,0,14.8,True
用户15915,2019-09-22 09:39:00,2020-04-25 09:05:00,0,0,5015.68,False
用户15914,2019-09-22 09:31:00,2019-09-22 09:31:00,0,0,4.02,True
用户15913,2019-09-22 09:11:00,2019-09-22 09:11:00,0,0,0.0,True
用户15912,2019-09-22 08:45:00,2019-09-27 08:24:00,0,0,688.8,True
用户15911,2019-09-22 08:43:00,2019-09-22 08:43:00,0,0,11.08,True
用户15910,2019-09-22 08:40:00,2019-09-22 08:40:00,0,0,0.0,True
用户15909,2019-09-22 08:38:00,2020-03-12 20:28:00,0,0,332.05,True
用户15908,2019-09-22 05:08:00,2019-09-22 05:09:00,0,0,3.37,True
用户15907,2019-09-22 03:03:00,2019-09-22 03:03:00,0,0,0.0,True
用户15906,2019-09-22 01:31:00,2020-02-29 21:35:00,0,0,0.78,True
用户15905,2019-09-22 00:50:00,2019-09-22 00:50:00,0,0,0.23,True
用户15904,2019-09-22 00:09:00,2019-09-22 00:09:00,0,0,104.98,True
用户15903,2019-09-21 23:55:00,2020-05-22 11:22:00,3,0,11984.7,False
用户15902,2019-09-21 23:31:00,2019-10-19 08:05:00,0,0,621.25,True
用户15901,2019-09-21 23:18:00,2019-10-29 21:20:00,0,0,183.57,True
用户15900,2019-09-21 23:04:00,2019-09-21 23:15:00,0,0,2.33,True
用户15899,2019-09-21 22:23:00,2019-10-28 18:56:00,0,0,827.12,True
用户15898,2019-09-21 22:17:00,2019-09-21 22:17:00,0,0,0.0,True
用户15897,2019-09-21 21:49:00,2019-10-20 08:59:00,0,0,1262.98,True
用户15896,2019-09-21 21:33:00,2019-09-21 21:34:00,0,0,3.45,True
用户15895,2019-09-21 21:20:00,2019-09-21 21:20:00,0,0,8.0,True
用户15894,2019-09-21 20:56:00,2019-09-21 20:57:00,0,0,24.33,True
用户15893,2019-09-21 20:53:00,2019-10-08 13:25:00,0,0,8.3,True
用户15892,2019-09-21 20:44:00,2019-09-21 20:45:00,0,0,283.6,True
用户15890,2019-09-21 20:21:00,2020-03-02 12:29:00,0,0,1481.1,True
用户15889,2019-09-21 19:58:00,2019-09-21 19:58:00,0,0,174.82,True
用户15888,2019-09-21 19:13:00,2019-09-27 15:25:00,0,0,5.58,True
用户15887,2019-09-21 18:44:00,2019-09-21 18:44:00,0,0,79.05,True
用户15886,2019-09-21 18:33:00,2019-09-24 13:48:00,0,0,224.28,True
用户15885,2019-09-21 18:28:00,2019-10-18 08:56:00,0,0,187.68,True
用户15884,2019-09-21 18:21:00,2019-10-19 19:22:00,0,0,1326.27,True
用户15883,2019-09-21 16:42:00,2019-09-21 16:42:00,0,0,3.35,True
用户15882,2019-09-21 16:26:00,2019-09-21 16:26:00,0,0,299.48,True
用户15881,2019-09-21 16:22:00,2019-09-23 08:09:00,0,0,459.77,True
用户15880,2019-09-21 16:09:00,2019-10-17 09:19:00,0,0,1.98,True
用户15879,2019-09-21 16:06:00,2019-09-21 16:07:00,0,0,298.12,True
用户15878,2019-09-21 16:03:00,2019-09-21 16:04:00,0,0,2.98,True
用户15877,2019-09-21 15:12:00,2019-09-21 17:19:00,0,0,123.47,True
用户15876,2019-09-21 15:07:00,2019-09-21 15:08:00,0,0,104.32,True
用户15875,2019-09-21 14:57:00,2019-09-21 14:57:00,0,0,8.18,True
用户15874,2019-09-21 14:48:00,2020-03-14 23:26:00,2,0,294.67,True
用户15873,2019-09-21 14:46:00,2019-09-21 14:46:00,0,0,1.07,True
用户15872,2019-09-21 14:38:00,2019-09-21 14:39:00,0,0,0.0,True
用户15871,2019-09-21 13:51:00,2019-10-19 17:48:00,0,0,804.85,True
用户15870,2019-09-21 12:38:00,2019-09-21 12:38:00,0,0,59.0,True
用户15869,2019-09-21 11:55:00,2019-12-15 21:51:00,0,0,78.37,True
用户15868,2019-09-21 11:28:00,2020-05-30 19:27:00,3,0,2398.17,False
用户15867,2019-09-21 11:18:00,2019-09-27 08:43:00,0,0,138.55,True
用户15866,2019-09-21 11:07:00,2019-09-21 11:07:00,0,0,1.92,True
用户15865,2019-09-21 10:29:00,2019-09-21 10:29:00,0,0,47.22,True
用户15864,2019-09-21 09:57:00,2019-10-17 18:59:00,0,0,294.75,True
用户15863,2019-09-21 09:56:00,2019-09-23 19:47:00,0,0,158.1,True
用户15862,2019-09-21 09:54:00,2019-09-21 09:55:00,0,0,20.15,True
用户15861,2019-09-21 09:53:00,2019-09-21 10:17:00,0,0,58.22,True
用户15860,2019-09-21 08:37:00,2019-09-21 22:26:00,0,0,3.87,True
用户15859,2019-09-21 07:54:00,2019-09-21 07:54:00,0,0,29.47,True
用户15858,2019-09-20 23:40:00,2019-09-20 23:41:00,0,0,0.38,True
用户15857,2019-09-20 23:32:00,2019-09-20 23:32:00,0,0,35.93,True
用户15856,2019-09-20 23:24:00,2019-09-20 23:30:00,0,0,5.12,True
用户15855,2019-09-20 23:11:00,2019-09-20 23:12:00,0,0,14.97,True
用户15854,2019-09-20 22:04:00,2020-04-27 20:16:00,1,0,3868.43,False
用户15853,2019-09-20 21:50:00,2019-09-20 21:51:00,0,0,0.0,True
用户15852,2019-09-20 21:47:00,2019-09-20 21:48:00,0,0,0.12,True
用户15851,2019-09-20 21:39:00,2019-09-20 21:40:00,0,0,73.65,True
用户15850,2019-09-20 21:10:00,2019-09-20 21:10:00,0,0,0.9,True
用户15849,2019-09-20 20:54:00,2019-09-20 20:54:00,0,0,0.0,True
用户15848,2019-09-20 20:37:00,2019-09-20 20:38:00,0,0,86.87,True
用户15847,2019-09-20 20:10:00,2019-09-20 20:11:00,0,0,2.43,True
用户15846,2019-09-20 18:57:00,2019-09-20 19:05:00,0,0,27.88,True
用户15845,2019-09-20 18:15:00,2019-09-20 18:15:00,0,0,0.0,True
用户15844,2019-09-20 18:14:00,2020-03-05 18:29:00,0,0,108.85,True
用户15843,2019-09-20 17:56:00,2019-09-24 16:24:00,0,0,0.0,True
用户15842,2019-09-20 17:49:00,2019-09-20 17:49:00,0,0,0.0,True
用户15841,2019-09-20 16:24:00,2019-12-24 22:19:00,0,0,269.85,True
用户15840,2019-09-20 16:17:00,2019-09-20 16:17:00,0,0,3.98,True
用户15839,2019-09-20 16:14:00,2019-09-20 16:14:00,0,0,14.25,True
用户15838,2019-09-20 15:53:00,2019-09-26 11:01:00,0,0,367.33,True
用户15837,2019-09-20 15:48:00,2019-09-20 15:49:00,0,0,1.38,True
用户15836,2019-09-20 15:42:00,2019-09-20 15:42:00,0,0,0.0,True
用户15835,2019-09-20 15:35:00,2019-11-27 15:08:00,0,0,312.07,True
用户15834,2019-09-20 15:33:00,2019-09-20 15:34:00,0,0,0.0,True
用户15833,2019-09-20 15:16:00,2019-09-20 15:16:00,0,0,26.52,True
用户15832,2019-09-20 15:14:00,2019-09-20 15:14:00,0,0,0.0,True
用户15831,2019-09-20 15:05:00,2019-09-20 15:05:00,0,0,2.98,True
用户15830,2019-09-20 14:49:00,2019-09-20 14:49:00,0,0,7.07,True
用户15829,2019-09-20 14:41:00,2019-09-29 12:56:00,0,0,19.15,True
用户15828,2019-09-20 14:39:00,2020-04-25 20:59:00,1,0,3175.97,False
用户15827,2019-09-20 14:16:00,2019-09-20 14:17:00,0,0,0.0,True
用户15826,2019-09-20 13:54:00,2019-10-20 08:25:00,0,0,1105.75,True
用户15822,2019-09-20 13:53:00,2020-04-12 22:23:00,2,0,5673.98,False
用户15823,2019-09-20 13:53:00,2020-05-27 13:03:00,3,0,5729.9,False
用户15824,2019-09-20 13:53:00,2020-01-10 18:55:00,2,0,5848.37,True
用户15825,2019-09-20 13:53:00,2020-01-14 22:19:00,2,0,3192.97,True
用户15818,2019-09-20 13:53:00,2020-01-06 17:33:00,2,0,3811.7,True
用户15819,2019-09-20 13:53:00,2020-03-23 23:42:00,2,0,6558.45,False
用户15820,2019-09-20 13:53:00,2020-06-11 11:24:00,2,0,3493.42,False
用户15813,2019-09-20 13:53:00,2020-05-12 06:00:00,2,0,15197.15,False
用户15814,2019-09-20 13:53:00,2020-05-16 23:55:00,2,0,13936.58,False
用户15815,2019-09-20 13:53:00,2020-02-14 13:46:00,2,0,5116.45,True
用户15816,2019-09-20 13:53:00,2020-02-23 22:55:00,2,0,5713.12,True
用户15817,2019-09-20 13:53:00,2020-04-22 19:54:00,2,0,8168.43,False
用户15812,2019-09-20 13:17:00,2019-09-20 13:18:00,0,0,0.83,True
用户15811,2019-09-20 12:46:00,2020-04-29 11:51:00,0,0,4.48,False
用户15810,2019-09-20 12:34:00,2019-09-20 12:35:00,0,0,0.0,True
用户15809,2019-09-20 12:29:00,2019-09-20 12:30:00,0,0,4.93,True
用户15808,2019-09-20 12:18:00,2019-09-20 12:19:00,0,0,31.12,True
用户15807,2019-09-20 12:16:00,2019-09-20 12:16:00,0,0,0.0,True
用户15806,2019-09-20 12:09:00,2019-09-20 12:10:00,0,0,1.03,True
用户15805,2019-09-20 11:53:00,2019-10-22 08:18:00,0,0,1435.12,True
用户15804,2019-09-20 11:36:00,2020-02-01 10:54:00,0,0,0.22,True
用户15803,2019-09-20 11:35:00,2019-09-20 11:35:00,0,0,0.0,True
用户15802,2019-09-20 11:22:00,2019-09-20 11:22:00,0,0,298.82,True
用户15801,2019-09-20 10:58:00,2019-09-20 10:58:00,0,0,0.0,True
用户15800,2019-09-20 10:49:00,2020-05-06 14:55:00,2,0,10165.65,False
用户15799,2019-09-20 10:41:00,2020-01-17 18:33:00,0,0,1772.43,True
用户15798,2019-09-20 10:34:00,2019-10-20 08:59:00,0,0,536.4,True
用户15797,2019-09-20 10:25:00,2019-11-19 16:50:00,0,0,3130.33,True
用户15796,2019-09-20 10:17:00,2020-04-28 11:22:00,1,0,1153.72,False
用户15795,2019-09-20 09:54:00,2019-10-20 14:05:00,0,0,1263.67,True
用户15794,2019-09-20 09:43:00,2019-09-20 09:44:00,0,0,0.0,True
用户15793,2019-09-20 09:41:00,2019-09-20 09:41:00,0,0,0.0,True
用户15792,2019-09-20 09:36:00,2019-09-20 09:37:00,0,0,300.67,True
用户15791,2019-09-20 09:32:00,2019-09-20 09:32:00,0,0,5.97,True
用户15790,2019-09-20 09:28:00,2019-09-20 09:29:00,0,0,2.6,True
用户15789,2019-09-20 09:03:00,2019-09-20 09:03:00,0,0,13.08,True
用户15788,2019-09-20 08:38:00,2019-09-20 08:38:00,0,0,0.0,True
用户15787,2019-09-20 08:34:00,2019-09-20 08:35:00,0,0,0.0,True
用户15786,2019-09-20 08:30:00,2019-09-20 08:31:00,0,0,0.3,True
用户15785,2019-09-20 04:22:00,2019-09-20 04:23:00,0,0,191.55,True
用户15784,2019-09-20 03:17:00,2020-01-06 23:40:00,0,0,0.9,True
用户15783,2019-09-20 00:25:00,2020-02-28 20:34:00,2,0,5539.17,True
用户15782,2019-09-19 23:32:00,2020-03-07 16:53:00,0,0,1325.43,True
用户15781,2019-09-19 23:22:00,2020-05-12 12:36:00,3,0,4511.87,False
用户15780,2019-09-19 22:41:00,2019-09-19 22:42:00,0,0,0.13,True
用户15779,2019-09-19 22:23:00,2019-09-19 22:23:00,0,0,9.0,True
用户15778,2019-09-19 22:21:00,2019-10-28 13:00:00,0,0,178.38,True
用户15777,2019-09-19 22:15:00,2019-09-19 22:16:00,0,0,0.0,True
用户15776,2019-09-19 21:57:00,2019-10-02 10:22:00,0,0,0.95,True
用户15775,2019-09-19 21:48:00,2019-09-19 21:48:00,0,0,299.37,True
用户15774,2019-09-19 21:34:00,2019-09-25 20:44:00,0,0,364.58,True
用户15773,2019-09-19 21:28:00,2019-10-11 14:29:00,0,0,12.13,True
用户15772,2019-09-19 21:18:00,2019-09-19 21:18:00,0,0,0.23,True
用户15771,2019-09-19 21:00:00,2019-10-12 11:51:00,0,0,994.83,True
用户15770,2019-09-19 20:40:00,2019-09-19 20:41:00,0,0,10.7,True
用户15769,2019-09-19 20:14:00,2019-09-24 08:05:00,0,0,148.17,True
用户15768,2019-09-19 20:05:00,2020-05-04 14:01:00,3,0,3272.37,False
用户15767,2019-09-19 19:48:00,2019-09-19 19:49:00,0,0,112.45,True
用户15766,2019-09-19 19:37:00,2019-10-20 14:54:00,0,0,3058.72,True
用户15765,2019-09-19 19:37:00,2020-02-25 16:11:00,0,0,2681.07,True
用户15764,2019-09-19 19:30:00,2019-09-19 19:32:00,0,0,6.05,True
用户15763,2019-09-19 19:19:00,2019-09-19 19:20:00,0,0,7.97,True
用户15762,2019-09-19 18:44:00,2019-09-19 18:45:00,0,0,8.18,True
用户15761,2019-09-19 18:22:00,2019-09-19 18:22:00,0,0,88.08,True
用户15760,2019-09-19 18:18:00,2019-09-19 18:18:00,0,0,0.23,True
用户15759,2019-09-19 17:53:00,2020-02-03 21:29:00,0,0,6.88,True
用户15758,2019-09-19 17:20:00,2020-03-30 21:45:00,1,0,66.87,False
用户15757,2019-09-19 17:11:00,2019-09-23 19:01:00,0,0,1244.22,True
用户15756,2019-09-19 17:07:00,2019-09-19 17:08:00,0,0,9.72,True
用户15755,2019-09-19 17:03:00,2019-09-19 17:03:00,0,0,40.72,True
用户15754,2019-09-19 16:59:00,2019-09-19 17:01:00,0,0,3.28,True
用户15753,2019-09-19 16:54:00,2020-03-14 11:13:00,0,0,50.6,True
用户15752,2019-09-19 16:49:00,2020-01-01 23:46:00,0,0,1688.98,True
用户15751,2019-09-19 16:42:00,2019-09-19 16:42:00,0,0,0.0,True
用户15750,2019-09-19 16:16:00,2019-11-20 20:48:00,0,0,34.18,True
用户15749,2019-09-19 15:57:00,2019-09-19 15:57:00,0,0,0.1,True
用户15748,2019-09-19 15:31:00,2019-09-19 15:31:00,0,0,54.62,True
用户15747,2019-09-19 15:27:00,2019-11-07 15:52:00,0,0,74.05,True
用户15746,2019-09-19 15:26:00,2019-09-19 15:27:00,0,0,0.93,True
用户15745,2019-09-19 15:24:00,2019-09-21 17:39:00,0,0,32.47,True
用户15744,2019-09-19 14:53:00,2019-09-19 14:54:00,0,0,0.0,True
用户15743,2019-09-19 14:48:00,2019-09-19 17:10:00,0,0,32.7,True
用户15742,2019-09-19 14:44:00,2019-09-19 14:45:00,0,0,4.18,True
用户15741,2019-09-19 14:39:00,2020-05-03 14:32:00,0,0,235.48,False
用户15740,2019-09-19 14:05:00,2019-09-19 14:06:00,0,0,0.0,True
用户15739,2019-09-19 13:17:00,2019-09-24 09:08:00,0,0,17.07,True
用户15738,2019-09-19 12:08:00,2019-09-20 18:10:00,0,0,127.18,True
用户15737,2019-09-19 12:03:00,2019-10-20 12:37:00,0,0,545.68,True
用户15736,2019-09-19 11:51:00,2019-09-20 14:15:00,0,0,126.75,True
用户15735,2019-09-19 11:37:00,2019-09-19 11:37:00,0,0,1325.23,True
用户15734,2019-09-19 11:33:00,2019-09-24 13:35:00,0,0,23.73,True
用户15733,2019-09-19 11:18:00,2020-04-11 10:26:00,1,0,1728.83,False
用户15732,2019-09-19 11:17:00,2019-09-19 14:44:00,0,0,0.82,True
用户15731,2019-09-19 10:32:00,2019-09-19 14:04:00,0,0,12.07,True
用户15730,2019-09-19 10:29:00,2019-09-19 10:30:00,0,0,1.37,True
用户15729,2019-09-19 10:26:00,2019-09-19 10:27:00,0,0,0.0,True
用户15728,2019-09-19 10:19:00,2019-09-19 10:19:00,0,0,13.28,True
用户15727,2019-09-19 09:57:00,2019-09-19 09:58:00,0,0,0.0,True
用户15726,2019-09-19 09:51:00,2019-09-25 09:06:00,0,0,0.0,True
用户15725,2019-09-19 09:46:00,2019-09-19 09:46:00,0,0,0.0,True
用户15724,2019-09-19 09:12:00,2019-11-18 22:34:00,0,0,1.5,True
用户15723,2019-09-19 09:09:00,2019-09-19 09:11:00,0,0,202.22,True
用户15722,2019-09-19 09:04:00,2019-09-19 09:04:00,0,0,0.0,True
用户15721,2019-09-19 09:00:00,2019-09-19 09:00:00,0,0,16.0,True
用户15720,2019-09-19 08:52:00,2019-12-19 10:20:00,0,0,74.57,True
用户15719,2019-09-19 08:48:00,2019-12-15 11:57:00,0,0,49.92,True
用户15718,2019-09-19 07:57:00,2019-09-20 16:29:00,0,0,603.5,True
用户15717,2019-09-19 02:03:00,2020-05-16 15:57:00,0,0,238.9,False
用户15716,2019-09-19 00:04:00,2019-09-19 00:05:00,0,0,5.87,True
用户15715,2019-09-19 00:03:00,2019-09-20 00:53:00,0,0,19.3,True
用户15714,2019-09-18 23:53:00,2019-09-18 23:54:00,0,0,0.0,True
用户15713,2019-09-18 23:47:00,2019-09-19 00:02:00,0,0,43.87,True
用户15712,2019-09-18 23:31:00,2019-11-03 20:40:00,0,0,24.92,True
用户15711,2019-09-18 23:15:00,2019-12-01 20:25:00,0,0,43.37,True
用户15710,2019-09-18 22:55:00,2019-09-20 20:39:00,0,0,91.08,True
用户15709,2019-09-18 22:43:00,2019-09-19 15:00:00,0,0,53.0,True
用户15708,2019-09-18 22:32:00,2019-09-18 22:44:00,0,0,300.87,True
用户15707,2019-09-18 22:23:00,2020-04-06 13:10:00,0,0,449.52,False
用户15706,2019-09-18 21:41:00,2019-09-18 21:41:00,0,0,0.0,True
用户15705,2019-09-18 21:34:00,2020-04-17 08:36:00,2,0,88.77,False
用户15704,2019-09-18 21:34:00,2019-09-18 21:34:00,0,0,101.45,True
用户15703,2019-09-18 21:25:00,2019-09-18 21:25:00,0,0,43.32,True
用户15702,2019-09-18 21:16:00,2019-09-18 21:16:00,0,0,0.0,True
用户15701,2019-09-18 20:56:00,2019-09-18 20:56:00,0,0,45.25,True
用户15700,2019-09-18 20:17:00,2019-09-18 20:17:00,0,0,5.75,True
用户15699,2019-09-18 19:38:00,2019-09-18 19:38:00,0,0,16.45,True
用户15698,2019-09-18 19:29:00,2019-09-18 19:32:00,0,0,11.15,True
用户15697,2019-09-18 19:23:00,2019-12-26 08:22:00,0,0,0.0,True
用户15696,2019-09-18 19:19:00,2019-09-18 19:19:00,0,0,88.03,True
用户15695,2019-09-18 18:46:00,2019-12-05 18:40:00,0,0,727.17,True
用户15694,2019-09-18 17:50:00,2019-09-18 17:50:00,0,0,38.93,True
用户15693,2019-09-18 17:46:00,2019-09-18 17:46:00,0,0,300.47,True
用户15692,2019-09-18 17:05:00,2019-09-18 17:05:00,0,0,28.07,True
用户15691,2019-09-18 16:56:00,2019-09-18 16:56:00,0,0,14.28,True
用户15690,2019-09-18 16:46:00,2019-11-12 19:33:00,0,0,291.88,True
用户15689,2019-09-18 16:26:00,2019-10-01 15:31:00,0,0,669.65,True
用户15688,2019-09-18 16:06:00,2019-09-18 16:06:00,0,0,0.0,True
用户15687,2019-09-18 16:04:00,2019-09-18 16:04:00,0,0,17.78,True
用户15686,2019-09-18 15:54:00,2019-09-18 15:54:00,0,0,20.95,True
用户15685,2019-09-18 15:50:00,2019-09-18 15:50:00,0,0,1.27,True
用户15684,2019-09-18 15:47:00,2019-09-21 18:54:00,0,0,14.38,True
用户15683,2019-09-18 15:38:00,2019-09-21 15:17:00,0,0,3.93,True
用户15682,2019-09-18 15:20:00,2019-11-03 20:33:00,0,0,0.05,True
用户15681,2019-09-18 15:11:00,2019-09-18 15:11:00,0,0,120.08,True
用户15680,2019-09-18 15:03:00,2019-10-20 12:28:00,0,0,1827.7,True
用户15679,2019-09-18 14:51:00,2019-09-18 14:51:00,0,0,0.0,True
用户15678,2019-09-18 14:39:00,2019-09-20 16:04:00,0,0,4.8,True
用户15677,2019-09-18 14:38:00,2019-09-19 19:38:00,0,0,73.55,True
用户15676,2019-09-18 14:38:00,2019-09-18 14:39:00,0,0,0.0,True
用户15675,2019-09-18 14:35:00,2020-03-26 10:32:00,1,0,9.3,False
用户15674,2019-09-18 14:34:00,2020-03-26 22:08:00,1,0,234.75,False
用户15673,2019-09-18 14:31:00,2019-09-18 14:31:00,0,0,15.97,True
用户15672,2019-09-18 14:14:00,2019-09-18 14:15:00,0,0,0.0,True
用户15671,2019-09-18 13:53:00,2019-09-18 13:54:00,0,0,47.63,True
用户15670,2019-09-18 13:27:00,2019-09-18 13:27:00,0,0,0.43,True
用户15669,2019-09-18 13:24:00,2019-10-19 08:08:00,0,0,681.02,True
